Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	Nitrous oxide N2O	Unit	 Compensation	Nitrogen monoxide NO	Unit	 Compensation	Nitrogen dioxide NO2	Unit	 Compensation	Sulfur dioxide SO2	Unit	 Compensation	Ammonia NH3	Unit	 Compensation	Chlorobenzen C6H5Cl	Unit	 Compensation	Carbon dioxide_ppm	Unit	 Compensation	Carbon monoxide_ppm	Unit	 Compensation	 Status
0	2017-03-02	22:55:45		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.69	ppm	wet	483.56	ppm	wet	 10.47	ppm	wet	  2.91	ppm	wet	456.55	ppm	wet	 40.63	ppm	wet	 -1.79	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:56:06		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.62	ppm	wet	484.00	ppm	wet	 10.37	ppm	wet	  3.27	ppm	wet	457.18	ppm	wet	 40.81	ppm	wet	 -1.69	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:56:27		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.64	ppm	wet	484.02	ppm	wet	 10.69	ppm	wet	  4.11	ppm	wet	457.35	ppm	wet	 41.23	ppm	wet	 -1.75	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:56:49		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.65	ppm	wet	484.14	ppm	wet	 10.57	ppm	wet	  3.83	ppm	wet	457.94	ppm	wet	 40.68	ppm	wet	 -1.69	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:57:10		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.67	ppm	wet	484.47	ppm	wet	 10.68	ppm	wet	  2.98	ppm	wet	459.06	ppm	wet	 41.08	ppm	wet	 -1.67	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:57:31		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.76	ppm	wet	483.81	ppm	wet	 10.38	ppm	wet	  3.68	ppm	wet	461.72	ppm	wet	 41.36	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:57:52		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.82	ppm	wet	484.34	ppm	wet	 10.66	ppm	wet	  4.31	ppm	wet	462.00	ppm	wet	 41.45	ppm	wet	 -1.61	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:58:13		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	484.18	ppm	wet	 10.48	ppm	wet	  3.13	ppm	wet	462.93	ppm	wet	 41.88	ppm	wet	 -1.59	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:58:34		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.75	ppm	wet	482.90	ppm	wet	 10.77	ppm	wet	  4.00	ppm	wet	462.68	ppm	wet	 41.70	ppm	wet	 -1.57	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:58:55		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.76	ppm	wet	483.93	ppm	wet	 10.70	ppm	wet	  4.16	ppm	wet	462.56	ppm	wet	 41.52	ppm	wet	 -1.62	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:59:17		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	484.03	ppm	wet	 10.38	ppm	wet	  2.17	ppm	wet	460.86	ppm	wet	 41.21	ppm	wet	 -1.60	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:59:38		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.75	ppm	wet	484.31	ppm	wet	 10.79	ppm	wet	  2.27	ppm	wet	457.11	ppm	wet	 41.36	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	22:59:59		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.72	ppm	wet	484.30	ppm	wet	 10.47	ppm	wet	  2.85	ppm	wet	458.05	ppm	wet	 41.43	ppm	wet	 -1.62	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:00:20		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.75	ppm	wet	484.97	ppm	wet	 10.49	ppm	wet	  3.33	ppm	wet	458.44	ppm	wet	 41.56	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:00:41		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.69	ppm	wet	484.37	ppm	wet	 10.71	ppm	wet	  3.89	ppm	wet	460.65	ppm	wet	 41.65	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:01:02		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.47	ppm	wet	484.05	ppm	wet	 11.07	ppm	wet	  2.53	ppm	wet	461.90	ppm	wet	 41.14	ppm	wet	 -1.60	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:01:23		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.77	ppm	wet	484.76	ppm	wet	  9.61	ppm	wet	  2.69	ppm	wet	463.95	ppm	wet	 41.58	ppm	wet	 -1.55	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:01:45		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.70	ppm	wet	484.53	ppm	wet	 10.46	ppm	wet	  3.79	ppm	wet	465.92	ppm	wet	 42.12	ppm	wet	 -1.59	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:02:06		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.65	ppm	wet	484.32	ppm	wet	 10.38	ppm	wet	  3.34	ppm	wet	467.94	ppm	wet	 42.50	ppm	wet	 -1.59	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:02:27		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.71	ppm	wet	483.18	ppm	wet	 10.43	ppm	wet	  2.02	ppm	wet	466.57	ppm	wet	 42.45	ppm	wet	 -1.54	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:02:48		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.59	ppm	wet	484.13	ppm	wet	 10.89	ppm	wet	  3.08	ppm	wet	468.16	ppm	wet	 42.25	ppm	wet	 -1.59	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:03:09		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.91	ppm	wet	483.95	ppm	wet	 10.62	ppm	wet	  2.65	ppm	wet	466.92	ppm	wet	 41.99	ppm	wet	 -1.55	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:03:30		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.81	ppm	wet	484.72	ppm	wet	  9.95	ppm	wet	  2.39	ppm	wet	466.44	ppm	wet	 41.48	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:03:51		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.99	ppm	wet	484.43	ppm	wet	 10.75	ppm	wet	  2.91	ppm	wet	462.41	ppm	wet	 41.30	ppm	wet	 -1.65	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:04:12		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.88	ppm	wet	483.89	ppm	wet	 10.78	ppm	wet	  1.83	ppm	wet	461.13	ppm	wet	 41.42	ppm	wet	 -1.69	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:04:33		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.81	ppm	wet	484.17	ppm	wet	 10.42	ppm	wet	  2.04	ppm	wet	462.28	ppm	wet	 42.00	ppm	wet	 -1.65	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:04:54		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.64	ppm	wet	483.76	ppm	wet	 10.47	ppm	wet	  1.63	ppm	wet	463.13	ppm	wet	 42.10	ppm	wet	 -1.65	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:05:16		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	484.84	ppm	wet	 10.62	ppm	wet	  1.34	ppm	wet	465.72	ppm	wet	 42.38	ppm	wet	 -1.66	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:05:37		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.79	ppm	wet	484.85	ppm	wet	 10.73	ppm	wet	  2.60	ppm	wet	466.68	ppm	wet	 42.46	ppm	wet	 -1.67	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:05:58		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.86	ppm	wet	485.16	ppm	wet	 10.64	ppm	wet	  2.61	ppm	wet	468.63	ppm	wet	 41.82	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:06:19		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.77	ppm	wet	483.87	ppm	wet	 10.53	ppm	wet	  3.78	ppm	wet	469.12	ppm	wet	 42.59	ppm	wet	 -1.74	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:06:40		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.78	ppm	wet	484.59	ppm	wet	 10.80	ppm	wet	  2.71	ppm	wet	471.32	ppm	wet	 42.43	ppm	wet	 -1.63	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:07:01		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.84	ppm	wet	483.17	ppm	wet	 10.32	ppm	wet	  2.08	ppm	wet	469.58	ppm	wet	 42.79	ppm	wet	 -1.70	ppm	wet	  0.03	ppm	wet	Warning
0	2017-03-02	23:07:22		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.69	ppm	wet	483.70	ppm	wet	 10.70	ppm	wet	  2.95	ppm	wet	469.38	ppm	wet	 42.96	ppm	wet	 -1.69	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:07:44		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.75	ppm	wet	484.20	ppm	wet	 10.87	ppm	wet	  1.88	ppm	wet	467.38	ppm	wet	 42.26	ppm	wet	 -1.77	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:08:05		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.77	ppm	wet	483.08	ppm	wet	 11.23	ppm	wet	  1.31	ppm	wet	464.87	ppm	wet	 42.52	ppm	wet	 -1.71	ppm	wet	  0.22	ppm	wet	Warning
0	2017-03-02	23:08:26		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	485.43	ppm	wet	 10.63	ppm	wet	  0.92	ppm	wet	464.50	ppm	wet	 41.78	ppm	wet	 -1.77	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:08:47		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.66	ppm	wet	484.73	ppm	wet	 10.07	ppm	wet	  2.14	ppm	wet	464.65	ppm	wet	 42.13	ppm	wet	 -1.80	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:09:08		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.82	ppm	wet	484.62	ppm	wet	 10.71	ppm	wet	  2.36	ppm	wet	465.93	ppm	wet	 42.38	ppm	wet	 -1.85	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:09:29		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.68	ppm	wet	484.75	ppm	wet	 10.18	ppm	wet	  3.63	ppm	wet	469.23	ppm	wet	 42.40	ppm	wet	 -1.78	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:09:50		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.74	ppm	wet	484.28	ppm	wet	 11.02	ppm	wet	  1.39	ppm	wet	470.88	ppm	wet	 42.98	ppm	wet	 -1.75	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:10:11		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.85	ppm	wet	485.09	ppm	wet	 10.17	ppm	wet	  2.58	ppm	wet	471.47	ppm	wet	 42.97	ppm	wet	 -1.76	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:10:32		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.73	ppm	wet	484.54	ppm	wet	 10.77	ppm	wet	  3.31	ppm	wet	473.19	ppm	wet	 43.44	ppm	wet	 -1.76	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:10:53		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.90	ppm	wet	484.78	ppm	wet	 11.24	ppm	wet	  2.01	ppm	wet	475.43	ppm	wet	 43.60	ppm	wet	 -1.75	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:11:15		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.71	ppm	wet	485.88	ppm	wet	 10.58	ppm	wet	  2.23	ppm	wet	474.62	ppm	wet	 43.40	ppm	wet	 -1.87	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:11:36		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.80	ppm	wet	485.43	ppm	wet	 11.11	ppm	wet	  1.84	ppm	wet	472.60	ppm	wet	 43.23	ppm	wet	 -1.86	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:11:57		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	484.97	ppm	wet	 11.29	ppm	wet	  2.35	ppm	wet	471.60	ppm	wet	 43.12	ppm	wet	 -1.89	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:12:18		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.81	ppm	wet	484.84	ppm	wet	 10.80	ppm	wet	  2.71	ppm	wet	469.73	ppm	wet	 42.39	ppm	wet	 -1.90	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:12:39		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.81	ppm	wet	484.47	ppm	wet	 10.92	ppm	wet	  3.61	ppm	wet	468.22	ppm	wet	 43.01	ppm	wet	 -1.92	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:13:00		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.77	ppm	wet	485.04	ppm	wet	 10.26	ppm	wet	  2.35	ppm	wet	468.91	ppm	wet	 42.91	ppm	wet	 -1.93	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:13:21		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.79	ppm	wet	483.41	ppm	wet	 10.47	ppm	wet	  3.02	ppm	wet	471.00	ppm	wet	 43.00	ppm	wet	 -1.90	ppm	wet	  0.13	ppm	wet	Warning
0	2017-03-02	23:13:43		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.72	ppm	wet	485.09	ppm	wet	 10.41	ppm	wet	  2.37	ppm	wet	473.24	ppm	wet	 43.07	ppm	wet	 -1.90	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:14:04		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.56	ppm	wet	483.90	ppm	wet	 10.71	ppm	wet	  2.81	ppm	wet	475.13	ppm	wet	 43.40	ppm	wet	 -1.91	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:14:25		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.73	ppm	wet	484.36	ppm	wet	 10.46	ppm	wet	  3.02	ppm	wet	477.16	ppm	wet	 43.40	ppm	wet	 -1.83	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:14:46		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.81	ppm	wet	484.84	ppm	wet	 10.58	ppm	wet	  3.61	ppm	wet	477.90	ppm	wet	 43.66	ppm	wet	 -1.97	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:15:07		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	485.12	ppm	wet	 10.72	ppm	wet	  3.78	ppm	wet	478.08	ppm	wet	 43.71	ppm	wet	 -1.89	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:15:28		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.58	ppm	wet	484.97	ppm	wet	 10.20	ppm	wet	  4.28	ppm	wet	478.17	ppm	wet	 43.88	ppm	wet	 -1.92	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:15:49		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.59	ppm	wet	485.43	ppm	wet	 10.55	ppm	wet	  2.89	ppm	wet	476.28	ppm	wet	 43.45	ppm	wet	 -1.99	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:16:10		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.68	ppm	wet	484.08	ppm	wet	 10.82	ppm	wet	  3.42	ppm	wet	476.24	ppm	wet	 43.32	ppm	wet	 -2.03	ppm	wet	  0.03	ppm	wet	Warning
0	2017-03-02	23:16:31		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.73	ppm	wet	485.52	ppm	wet	 11.37	ppm	wet	  2.53	ppm	wet	473.08	ppm	wet	 43.04	ppm	wet	 -2.08	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:16:53		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.67	ppm	wet	484.38	ppm	wet	 11.17	ppm	wet	  3.11	ppm	wet	471.05	ppm	wet	 43.04	ppm	wet	 -2.07	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:17:14		SN081370_20160606.LIB	  0.04	vol-%	wet	  0.80	ppm	wet	484.04	ppm	wet	 10.59	ppm	wet	  2.49	ppm	wet	472.01	ppm	wet	 42.77	ppm	wet	 -2.03	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:17:35		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.70	ppm	wet	484.87	ppm	wet	 10.65	ppm	wet	  3.03	ppm	wet	473.26	ppm	wet	 42.79	ppm	wet	 -2.07	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:17:56		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	485.31	ppm	wet	 11.35	ppm	wet	  3.31	ppm	wet	474.99	ppm	wet	 42.86	ppm	wet	 -2.06	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:18:17		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.71	ppm	wet	483.74	ppm	wet	  9.89	ppm	wet	  3.53	ppm	wet	475.32	ppm	wet	 43.21	ppm	wet	 -2.02	ppm	wet	  0.21	ppm	wet	Warning
0	2017-03-02	23:18:38		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.61	ppm	wet	484.80	ppm	wet	 10.47	ppm	wet	  2.17	ppm	wet	476.86	ppm	wet	 44.18	ppm	wet	 -2.00	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:18:59		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.75	ppm	wet	483.86	ppm	wet	 10.50	ppm	wet	  2.17	ppm	wet	478.98	ppm	wet	 43.96	ppm	wet	 -1.99	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:19:20		SN081370_20160606.LIB	  0.01	vol-%	wet	  0.75	ppm	wet	485.09	ppm	wet	 10.87	ppm	wet	  4.25	ppm	wet	480.07	ppm	wet	 44.00	ppm	wet	 -2.07	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:19:42		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.71	ppm	wet	485.56	ppm	wet	 10.57	ppm	wet	  1.58	ppm	wet	477.94	ppm	wet	 44.15	ppm	wet	 -2.02	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:20:03		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.60	ppm	wet	485.39	ppm	wet	 10.26	ppm	wet	  3.26	ppm	wet	475.52	ppm	wet	 43.81	ppm	wet	 -2.09	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:20:24		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.83	ppm	wet	483.16	ppm	wet	 10.57	ppm	wet	  2.53	ppm	wet	474.85	ppm	wet	 43.36	ppm	wet	 -2.13	ppm	wet	  0.04	ppm	wet	Warning
0	2017-03-02	23:20:45		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.61	ppm	wet	486.14	ppm	wet	 10.59	ppm	wet	  3.13	ppm	wet	472.34	ppm	wet	 43.16	ppm	wet	 -2.11	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:21:06		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.89	ppm	wet	485.09	ppm	wet	 11.48	ppm	wet	  2.13	ppm	wet	469.75	ppm	wet	 43.22	ppm	wet	 -2.16	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:21:27		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.72	ppm	wet	486.11	ppm	wet	 10.86	ppm	wet	  2.29	ppm	wet	471.26	ppm	wet	 42.67	ppm	wet	 -2.10	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:21:48		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.80	ppm	wet	485.16	ppm	wet	 10.68	ppm	wet	  2.52	ppm	wet	473.03	ppm	wet	 42.97	ppm	wet	 -2.13	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:22:10		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.65	ppm	wet	485.12	ppm	wet	 10.41	ppm	wet	  3.09	ppm	wet	473.73	ppm	wet	 42.95	ppm	wet	 -2.11	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:22:31		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.60	ppm	wet	485.43	ppm	wet	 10.83	ppm	wet	  2.90	ppm	wet	475.80	ppm	wet	 43.46	ppm	wet	 -2.08	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:22:52		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.65	ppm	wet	485.29	ppm	wet	 10.67	ppm	wet	  3.28	ppm	wet	478.00	ppm	wet	 44.15	ppm	wet	 -2.05	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:23:13		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.73	ppm	wet	485.62	ppm	wet	 10.93	ppm	wet	  2.36	ppm	wet	478.48	ppm	wet	 44.86	ppm	wet	 -2.01	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:23:34		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.85	ppm	wet	484.12	ppm	wet	 10.57	ppm	wet	  2.56	ppm	wet	477.76	ppm	wet	 44.18	ppm	wet	 -2.09	ppm	wet	  0.20	ppm	wet	Warning
0	2017-03-02	23:23:55		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.83	ppm	wet	485.44	ppm	wet	 11.33	ppm	wet	  2.98	ppm	wet	477.47	ppm	wet	 44.12	ppm	wet	 -2.13	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:24:16		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.65	ppm	wet	484.48	ppm	wet	 10.83	ppm	wet	  1.80	ppm	wet	476.95	ppm	wet	 43.81	ppm	wet	 -2.13	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:24:37		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.78	ppm	wet	484.54	ppm	wet	 10.70	ppm	wet	  3.35	ppm	wet	475.47	ppm	wet	 43.10	ppm	wet	 -2.22	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:24:58		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	483.17	ppm	wet	 10.65	ppm	wet	  2.68	ppm	wet	474.19	ppm	wet	 43.02	ppm	wet	 -2.18	ppm	wet	  0.11	ppm	wet	Warning
0	2017-03-02	23:25:19		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.66	ppm	wet	482.77	ppm	wet	 11.30	ppm	wet	  3.26	ppm	wet	475.59	ppm	wet	 43.15	ppm	wet	 -2.23	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:25:41		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.72	ppm	wet	482.04	ppm	wet	 10.61	ppm	wet	  2.26	ppm	wet	478.72	ppm	wet	 42.92	ppm	wet	 -2.17	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:26:02		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.58	ppm	wet	480.08	ppm	wet	 10.63	ppm	wet	  4.75	ppm	wet	479.97	ppm	wet	 43.43	ppm	wet	 -2.44	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:26:23		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.76	ppm	wet	480.10	ppm	wet	 10.63	ppm	wet	  1.19	ppm	wet	484.67	ppm	wet	 43.88	ppm	wet	 -2.10	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:26:44		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.59	ppm	wet	477.83	ppm	wet	 10.33	ppm	wet	  2.88	ppm	wet	487.01	ppm	wet	 44.31	ppm	wet	 -2.07	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:27:05		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.69	ppm	wet	475.24	ppm	wet	 10.73	ppm	wet	  3.19	ppm	wet	489.04	ppm	wet	 44.64	ppm	wet	 -2.06	ppm	wet	  0.01	ppm	wet	Warning
0	2017-03-02	23:27:26		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.56	ppm	wet	474.94	ppm	wet	 10.57	ppm	wet	  2.08	ppm	wet	488.70	ppm	wet	 44.89	ppm	wet	 -2.03	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:27:47		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.60	ppm	wet	472.07	ppm	wet	  9.93	ppm	wet	  3.29	ppm	wet	489.51	ppm	wet	 44.97	ppm	wet	 -2.05	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:28:09		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.60	ppm	wet	472.55	ppm	wet	 10.24	ppm	wet	  3.47	ppm	wet	489.19	ppm	wet	 44.81	ppm	wet	 -2.11	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:28:30		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.75	ppm	wet	470.28	ppm	wet	  9.95	ppm	wet	  3.00	ppm	wet	487.34	ppm	wet	 44.71	ppm	wet	 -2.16	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:28:51		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.81	ppm	wet	469.04	ppm	wet	 10.56	ppm	wet	  4.19	ppm	wet	486.45	ppm	wet	 44.30	ppm	wet	 -2.14	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:29:12		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.72	ppm	wet	465.02	ppm	wet	 10.33	ppm	wet	  2.76	ppm	wet	484.69	ppm	wet	 44.25	ppm	wet	 -2.16	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:29:33		SN081370_20160606.LIB	  0.03	vol-%	wet	  0.65	ppm	wet	464.50	ppm	wet	 10.17	ppm	wet	  2.16	ppm	wet	484.96	ppm	wet	 44.01	ppm	wet	 -2.14	ppm	wet	  0.00	ppm	wet	Warning
0	2017-03-02	23:29:54		SN081370_20160606.LIB	  0.02	vol-%	wet	  0.85	ppm	wet	463.04	ppm	wet	 10.13	ppm	wet	  2.60	ppm	wet	484.49	ppm	wet	 43.76	ppm	wet	 -2.06	ppm	wet	  0.00	ppm	wet	Warning
